STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 16:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 17:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130214 00:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130214 01:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130214 02:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130214 03:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 08:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 09:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 10:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 11:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 12:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 13:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 14:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 15:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 16:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 17:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 18:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 19:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 20:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 21:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 22:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130216 23:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 01:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 02:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 03:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 04:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 05:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 06:00,0.04, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 07:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 08:00,0.06, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 09:00,0.04, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 10:00,0.04, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 11:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 12:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 13:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130217 14:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 17:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 18:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 19:00,0.07, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 20:00,0.11, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 21:00,0.09, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 22:00,0.10, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130219 23:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130220 00:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130220 01:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130220 02:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 17:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 18:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 19:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 20:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 21:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 22:00,0.07, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130223 23:00,0.11, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 00:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 01:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 02:00,0.06, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 03:00,0.04, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 04:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 05:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 06:00,0.06, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 07:00,0.07, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130224 08:00,0.07, , 
