STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130415 19:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130415 20:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130415 23:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 09:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 15:00,0.50, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 16:00,0.30, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 17:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 18:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 19:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 21:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 22:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130417 23:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 00:00,0.90, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 01:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 02:00,0.40, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 04:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 05:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 07:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 08:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 09:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 10:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 13:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130418 14:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 12:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 15:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 17:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 18:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 19:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 21:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130423 22:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130501 01:00,0.00,g, 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130509 20:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130509 21:00,0.30, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130509 22:00,0.30, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130509 23:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130520 22:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130520 23:00,1.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130521 00:00,0.20, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130521 01:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130521 02:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130522 04:00,0.10, , 
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20130522 05:00,0.10, , 
